,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,fold change
CROT,104.373232272026,-0.387916610790048,0.576110256100606,-0.673337450049329,0.500732632490046,0.838916381505699,0.764232432501571
CRTAM,8.15895503533021,-0.019971151614242,1.62486830957087,-0.012290935515578,0.990193499221517,NA,0.986252425574502
CRTAP,638.71314815615,-0.356026305434241,0.454606630371317,-0.783152469957254,0.43353758220315,0.797369149585536,0.781313633930934
CRTC1,112.213257213964,0.553936192444596,0.512908089319389,1.07999114067327,0.280146125316596,0.677880857712006,1.46808570406386
CRTC2,1714.99108657365,-0.19266411456534,0.744506122363036,-0.258781101697096,0.795804139971534,0.952355954189868,0.874988454292343
CRTC3,426.937083795847,0.510117554448413,0.547807437002262,0.931198665793774,0.35175080792075,0.744014068883868,1.42416623554379
CRY1,87.8585544360036,-0.177689344023394,1.96016989010794,-0.090649971168371,0.927770724103134,0.982719337542903,0.88411788795083
CRY2,418.322765622851,0.828094519199344,0.466523106055481,1.77503430902062,0.075892222373669,0.373378147479614,1.77533898333451
CRYAB,96.4133721494842,0.582446196875532,1.23764025867333,0.470610254307563,0.637919083525378,0.899032607532281,1.49738602689395
CRYBG3,70.0388805733403,-1.02979469758839,1.22376513365647,-0.841497007282334,0.400069560897857,0.775327440702631,0.489779841850966
CRYL1,109.329503724839,0.769301329404313,0.609328674933323,1.26253918624213,0.206754835011549,0.598219937889757,1.70444415277095
CRYM,6.81792534564174,2.67773665176585,3.20046522625986,0.83667106575475,0.402777487365716,NA,6.39851294135054
CRYZ,449.151990636601,0.010243705026769,1.32573641606001,0.007726803686371,0.993834963980051,0.998883545892356,1.00712566283205
CRYZL1,187.763024323479,-0.254185097017273,0.474838312949517,-0.535308735806029,0.592436386611678,0.881726556931053,0.838460603484006
CS,2748.09918633962,0.437596715280313,0.508248008641054,0.860990516126866,0.38924326644655,0.768419614357194,1.35434633646028
CSAD,98.0580353492798,-1.58591088595101,0.394920527208024,-4.01577222932156,5.92514598821475E-05,0.005222231233374,0.333114281824174
CSDE1,6446.06702020683,-0.985337683764435,0.390902222575875,-2.52067557270841,0.011712978863842,0.135283971995986,0.505107481650829
CSE1L,1567.92973330196,-0.606638222746452,0.354159080964418,-1.71289755184168,0.086731388760881,0.395740743762037,0.656725225689939
CSF1,730.142872684938,1.06916968685191,0.615372580368839,1.73743471997253,0.082310467268036,0.387478466212592,2.09822542963796
CSF1R,90.0286072156884,0.877776451822855,2.6165494065637,0.335471002237116,0.737269815507565,0.937943725856317,1.83754101463019
CSF2,309.131617523343,0.761476102645705,1.61002837157816,0.47295818886676,0.636243009240796,0.898126018058835,1.69522421719108
CSF2RA,316.910419208431,0.40609192490303,2.06692601315254,0.196471437448139,0.844241186588817,0.961868426092115,1.32509144585283
CSF2RB,710.552105744623,-0.127441996479555,0.884654342165048,-0.144058521396799,0.885454258127541,0.972996455280756,0.915453177329957
CSF3,10.7071239223289,0.041937593595498,1.59004281484689,0.026375134810151,0.978958126796077,NA,1.0294955497637
CSF3R,24.9382883557814,-0.650313365479613,1.88893111520742,-0.344275850105949,0.730638844292944,NA,0.637141906055383
CSGALNACT1,50.2909298606016,-0.51347225115591,1.20261624671115,-0.426962676215397,0.669406513170634,0.913489329496664,0.700534374392791
CSGALNACT2,265.833420904573,-1.60940361670875,0.502538940211074,-3.2025450923918,0.001362189722828,0.03770541602739,0.327733802023068
CSK,3478.26021954756,-0.385970785303383,0.544216680687571,-0.709222629515402,0.478186332616998,0.828062835096895,0.765263881412764
CSMD1,4.75317490520176,-0.268839440137248,2.02857965116664,-0.132525947395084,0.894568300972651,NA,0.829986951039325
CSMD3,4.00110486786909,1.67991536695619,1.4946770519113,1.12393199909506,0.261041875076268,NA,3.20409154272411
CSNK1A1,1712.74264724246,0.190768928313303,0.395228127774918,0.482680545504963,0.629322578760693,0.896274473424044,1.14137188273158
CSNK1A1L,117.211238407301,0.963789322917174,1.196527867261,0.805488404648202,0.420537894950067,0.790108560675612,1.95042608109666
CSNK1D,1511.14400320887,0.715857748568244,0.287829656881614,2.48708821851071,0.012879345719993,0.143735728424858,1.64245944508221
CSNK1G1,415.539087882772,0.082496633290145,0.357685289466922,0.230640274340311,0.817594276614757,0.955087825722219,1.05884883022901
CSNK1G2,536.4510834732,-0.784603301886449,0.418692247055341,-1.87393797569589,0.060938974462568,0.332886000782673,0.580511558615188
CSNK1G3,480.39433653766,-1.44296314648795,0.49823608694609,-2.89614338321519,0.0037777974701,0.072680312521766,0.367811082044171
CSNK2A1,1154.62198789433,0.657047420109125,0.372120822041445,1.7656830287125,0.077449041597117,0.376476834820922,1.57685217699622
CSNK2A2,845.76205838942,0.324570790728873,0.381600313479975,0.850551687887715,0.395018436376652,0.773361718370096,1.25229181987536
CSNK2A3,341.956628116938,1.20187194117647,0.352357479292489,3.41094488355903,0.000647381764248,0.023423862290966,2.30037958763636
CSNK2B,1983.51704966301,0.982433302649878,0.374559440563065,2.62290359354716,0.008718393863864,0.115409598875695,1.97579504903021
CSPG4,10.5071309829535,4.25931876243576,1.51796918576175,2.80593229585115,0.005017123275589,NA,19.1506142587742
CSPP1,146.124292584926,-1.18944400909431,0.461458416038714,-2.57757572026712,0.009949607980225,0.123350583322836,0.438471807913749
CSRNP1,418.494031519296,0.680456440072085,0.670079022285726,1.01548685668589,0.309873808603813,0.708877991586124,1.60264672058647
CSRNP2,193.394226547331,-0.419822847291817,0.377328922606494,-1.11261772458837,0.265872644758898,0.662667550303321,0.747516408389875
CSRP1,655.460546790243,0.40091776214127,0.534855025474934,0.74958211673391,0.453506424777826,0.811066373051544,1.32034757517634
CSRP2,20.9510024000335,-0.44256801304922,0.921408118724896,-0.480317032219853,0.631001979654365,NA,0.735823668020716
CSRP2BP,333.353120360426,0.373517471538643,0.342887799153564,1.08932855721519,0.276009023878082,0.673061414334279,1.29550759329347
CST3,48.997923725206,0.157829917705513,1.65557261742033,0.095332524858643,0.924050709190753,0.982160600717502,1.11560779326788
CST7,165.325882204522,0.743897628591961,1.50964231150786,0.492764162027854,0.622179235920771,0.892919094140664,1.67469413709566
CSTA,114.782504852715,-0.591269615567591,1.98193425533257,-0.298329580800538,0.765451629397396,0.944139843832993,0.66375852223603
CSTB,877.621833932403,0.060684476801435,0.642074292959232,0.09451316999743,0.924701521130956,0.982160600717502,1.04296046894233
CSTF1,455.631762773385,0.546275982178352,0.383858907904608,1.42311659552292,0.15470235824872,0.523228769415983,1.4603113360466
CSTF2,484.898757032068,0.815501823874337,0.342382830807017,2.38184205075982,0.01722628435417,0.166639253527388,1.75991020869203
CSTF2T,691.179849011346,0.174222440535049,0.33784756212702,0.515683580601201,0.606075424272099,0.886908866017936,1.12835609853538
CSTF3,612.709137399015,0.113957996388977,0.404869937460087,0.281468160130342,0.778351345854553,0.946563220763134,1.08219313635525
CTAGE1,10.8727929400563,1.38908664851919,1.36351265460627,1.018755963743,0.308318836574991,NA,2.61912814674283
CTAGE5,430.252622636854,-0.66519416503115,0.43735064769094,-1.52096302713428,0.128269115825708,0.476996437935342,0.630603828923329
CTBP1,1502.65789344685,0.07874825814318,0.315004067841947,0.24999124196292,0.802594121548977,0.95375167462017,1.05610132576082
CTBP2,70.0749094459702,-0.632090637265967,1.08675974314851,-0.581628682191247,0.560816818934699,0.865919192772973,0.64524070672744
CTBS,191.435808040372,-0.088341070917347,0.614592038182214,-0.143739367627727,0.885706283108008,0.972996455280756,0.940603710897416
CTC1,1169.75993185014,0.325268765668652,0.524087927518554,0.6206377758189,0.534837978832073,0.854018153873697,1.25289782443885
CTCF,1284.19751038321,0.226433623235016,0.254579082387714,0.889443158924449,0.373764958651599,0.757857374103168,1.16993925367903
CTDNEP1,940.920770263982,-1.16324200622954,0.385837893400753,-3.01484645786549,0.002571093777266,0.055934850276731,0.446508019988348
CTDP1,417.289524889439,0.392434376166445,0.278494241650347,1.40912922953413,0.1587969592801,0.529590239543365,1.31260640332088
